fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,total_sulfur_dioxide,density,pH,sulphates,alcohol,m_sulfur_dioxide
6.3,0.17,0.32,0.6931471805599453,0.04,4.77912349311153,0.98886,3.31,0.4,13.1,9.048723897911833
5.6,0.18,0.27,0.9932517730102834,0.03,4.6443908991413725,0.98892,3.35,0.37,12.9,7.126436781609196
6.0,0.26,0.32,1.5686159179138452,0.029,5.198497031265826,0.99011,3.15,0.34,12.0,11.566265060240962
7.3,0.28,0.42,0.7884573603642702,0.033,4.962844630259907,0.99205,3.17,0.43,10.7,6.954436450839329
7.0,0.25,0.33,1.1314021114911006,0.021,4.343805421853684,0.99021,3.26,0.45,12.3,3.990610328638498
5.6,0.35,0.37,0.6931471805599453,0.038,4.290459441148391,0.9902,3.37,0.34,11.4,1.3729977116704806
6.2,0.35,0.29,1.589235205116581,0.041,4.382026634673881,0.99005,3.1,0.59,12.06666667,5.365853658536586
8.3,0.16,0.37,2.186051276738094,0.025,4.68213122712422,0.99306,2.93,0.37,11.9,9.669211195928753
6.7,0.18,0.24,2.424802725718295,0.057,5.225746673713202,0.99519,3.12,0.5,10.6,15.533980582524272
8.3,0.14,0.36,2.2823823856765264,0.026,4.110873864173311,0.9956,3.13,0.35,11.05,3.1476997578692494
8.3,0.17,0.31,0.9162907318741551,0.049,5.0369526024136295,0.9942,3.12,0.58,9.4,11.650485436893204
6.0,0.19,0.26,0.8754687373538999,0.039,4.653960350157523,0.98998,3.32,0.41,12.4,6.944444444444444
7.6,0.3,0.27,2.451005098112319,0.039,4.787491742782046,0.99815,3.27,0.3,9.3,7.259953161592507
6.2,0.25,0.47,2.533696813957432,0.048,5.351858133476067,0.9968,3.19,0.5,9.5,14.79713603818616
6.6,0.18,0.28,1.4586150226995167,0.044,4.5217885770490405,0.993,3.42,0.64,10.8,4.072398190045249
7.8,0.34,0.35,1.0296194171811583,0.042,5.123963979403259,0.9908,3.11,0.41,12.1,1.9464720194647205
7.4,0.23,0.25,0.8754687373538999,0.049,4.955827057601261,0.9934,3.42,0.54,10.2,9.728506787330318
7.7,0.3,0.34,0.7884573603642702,0.048,4.787491742782046,0.99084,3.18,0.34,12.1,0.9569377990430623
7.0,0.12,0.28,1.9878743481543455,0.057,4.6443908991413725,0.9957,3.5,0.44,9.6,3.7777777777777777
6.7,0.37,0.41,1.9878743481543455,0.061,5.0106352940962555,0.9953,3.16,0.47,9.6,5.288461538461538
8.9,0.32,0.49,0.9555114450274365,0.05,4.882801922586371,0.9956,3.13,0.34,9.4,4.116222760290557
6.3,0.22,0.33,0.9932517730102834,0.041,5.10594547390058,0.9928,3.32,0.56,10.4,15.509259259259258
6.5,0.13,0.37,0.6931471805599453,0.036,4.74493212836325,0.9911,3.41,0.51,11.5,10.884353741496598
6.4,0.26,0.26,0.7419373447293773,0.052,5.176149732573829,0.99304,3.09,0.54,9.3,5.378973105134475
6.9,0.33,0.31,1.6486586255873816,0.04,4.543294782270004,0.9896,3.18,0.48,13.4,5.023923444976077
6.9,0.21,0.24,1.0296194171811583,0.021,4.394449154672439,0.98992,3.15,0.46,12.3,4.096385542168674
6.5,0.2,0.35,1.589235205116581,0.04,4.948759890378168,0.99102,2.98,0.53,11.8,6.78391959798995
7.1,0.26,0.31,1.1631508098056809,0.044,4.859812404361672,0.9937,3.34,0.64,10.9,6.682027649769585
8.4,0.3,0.25,2.9311937524164198,0.047,5.389071729816501,1.00016,2.98,0.66,9.1,6.28140703517588
6.9,0.23,0.33,2.624668592163159,0.056,5.135798437050262,0.998,3.42,0.42,9.8,9.95475113122172
8.0,0.13,0.25,0.7419373447293773,0.033,4.465908118654584,0.99044,2.98,0.39,11.2,3.7688442211055277
5.7,0.245,0.33,0.7419373447293773,0.049,5.017279836814924,0.9927,3.13,0.42,9.3,6.779661016949153
6.5,0.27,0.26,2.2192034840549946,0.042,4.897839799950911,0.99612,3.43,0.64,9.8,4.740406320541761
7.9,0.37,0.31,1.3480731482996928,0.037,3.2188758248682006,0.9911,3.19,0.36,11.9,1.1933174224343677
8.5,0.16,0.35,0.9555114450274365,0.039,4.997212273764115,0.9935,2.96,0.36,10.0,6.0606060606060606
7.4,0.16,0.3,2.6878474937846906,0.056,5.1298987149230735,0.99825,2.9,0.44,8.7,8.461538461538462
6.9,0.2,0.37,1.9740810260220096,0.027,4.584967478670572,0.992,3.38,0.49,12.2,5.47945205479452
7.7,0.27,0.49,1.5686159179138452,0.037,4.941642422609304,0.99116,3.04,0.38,11.6,11.386138613861386
7.1,0.2,0.35,1.4350845252893227,0.034,4.68213122712422,0.99195,3.11,0.54,11.1,5.109489051094891
8.0,0.44,0.49,2.312535423847214,0.031,5.0238805208462765,0.9926,3.16,0.27,12.7,11.057692307692307
6.1,0.25,0.18,2.4423470353692043,0.049,4.8283137373023015,0.9963,3.14,0.35,10.5,9.903381642512075
5.8,0.12,0.21,0.832909122935104,0.056,4.804021044733257,0.9908,3.32,0.33,11.4,8.101851851851851
6.0,0.21,0.29,2.6461747973841225,0.042,4.836281906951478,0.99936,3.39,0.45,8.6,6.378132118451024
7.4,0.28,0.25,2.5572273113676265,0.053,5.003946305945459,0.9976,3.1,0.62,9.2,6.097560975609756
7.1,0.33,0.25,0.9555114450274365,0.03,4.844187086458591,0.9901,3.22,0.34,12.1,5.924170616113743
8.1,0.3,0.49,2.2082744135228043,0.037,5.1647859739235145,0.9943,3.1,0.3,11.2,6.341463414634147
5.9,0.18,0.28,0.6931471805599453,0.037,4.48863636973214,0.99094,3.29,0.55,10.65,5.594405594405594
7.8,0.4,0.49,2.174751721484161,0.06,5.093750200806762,0.9966,3.26,0.58,11.3,7.981220657276996
5.6,0.21,0.24,1.6863989535702286,0.027,5.017279836814924,0.991,3.3,0.31,11.5,8.604651162790699
6.9,0.22,0.39,1.9459101490553132,0.035,4.955827057601261,0.99123,3.11,0.33,12.5,10.705596107055962
8.3,0.22,0.38,2.760009940032921,0.054,4.844187086458591,1.0002,3.22,0.5,9.7,7.582938388625592
6.4,0.4,0.25,1.6486586255873816,0.032,4.5217885770490405,0.98988,3.26,0.52,13.1,3.5211267605633805
6.8,0.23,0.33,1.0647107369924282,0.047,4.624972813284271,0.9914,3.1,0.46,11.1,4.878048780487806
7.4,0.18,0.27,0.832909122935104,0.048,4.663439094112067,0.994,3.52,0.66,10.6,5.7522123893805315
6.8,0.18,0.38,0.8754687373538999,0.038,4.718498871295094,0.9918,3.32,0.59,11.2,8.101851851851851
6.7,0.23,0.31,1.1314021114911006,0.046,4.574710978503383,0.9926,3.33,0.64,10.7,6.928406466512702
6.0,0.35,0.46,0.6418538861723948,0.033,4.189654742026425,0.98934,3.24,0.35,12.1,2.1226415094339623
7.6,0.15,0.4,0.832909122935104,0.036,4.727387818712341,0.9932,3.14,0.76,10.0,5.797101449275361
6.6,0.18,0.26,2.9069010598473755,0.051,5.0106352940962555,0.9984,3.0,0.43,9.4,4.25
8.0,0.27,0.24,0.7884573603642702,0.044,4.634728988229636,0.9929,3.28,0.42,10.9,4.672897196261683
8.1,0.28,0.46,2.797281334830153,0.059,5.181783550292085,1.0004,3.27,0.58,9.0,7.494145199063232
7.3,0.22,0.49,2.341805806147327,0.034,4.90527477843843,0.9939,2.99,0.32,11.0,7.268170426065162
7.0,0.28,0.32,0.9932517730102834,0.038,4.859812404361672,0.99375,3.2,0.62,10.2,6.428571428571428
7.0,0.34,0.26,2.424802725718295,0.041,5.117993812416755,0.99382,3.08,0.35,11.6,12.5
8.6,0.265,0.36,0.7884573603642702,0.034,4.394449154672439,0.9913,2.95,0.36,11.4,3.7974683544303796
6.8,0.28,0.44,2.5257286443082556,0.04,5.4116460518550396,0.9969,3.22,0.56,9.5,13.744075829383885
6.4,0.21,0.28,1.9315214116032138,0.047,4.624972813284271,0.99278,3.15,0.4,11.0,6.987951807228915
8.3,0.28,0.27,2.917770732084279,0.045,5.537334267018537,1.00014,3.02,0.56,9.1,11.940298507462687
7.6,0.38,0.28,1.6486586255873816,0.029,4.727387818712341,0.9906,3.0,0.41,12.6,1.75
8.1,0.19,0.4,0.6418538861723948,0.037,5.198497031265826,0.9926,3.06,0.34,10.0,17.98029556650246
8.1,0.24,0.32,2.4423470353692043,0.03,4.663439094112067,0.99407,3.11,0.42,11.8,8.272506082725062
7.1,0.25,0.39,1.1314021114911006,0.036,4.8283137373023015,0.9908,3.28,0.43,12.2,7.009345794392525
6.0,0.32,0.46,0.9162907318741551,0.05,5.247024072160486,0.99308,3.24,0.49,9.6,13.20754716981132
6.9,0.48,0.36,1.5040773967762742,0.03,4.912654885736052,0.9904,3.14,0.38,12.2,7.487922705314008
7.2,0.2,0.22,0.9555114450274365,0.044,4.624972813284271,0.99471,3.37,0.53,10.0,3.8901601830663615
5.7,0.33,0.32,0.8754687373538999,0.043,4.543294782270004,0.9897,3.31,0.5,12.3,6.496519721577726
6.0,0.22,0.23,1.791759469228055,0.045,4.812184355372417,0.99261,2.94,0.63,10.0,2.5380710659898478
6.5,0.18,0.26,0.8754687373538999,0.041,4.955827057601261,0.9941,3.34,0.72,9.5,9.216589861751153
8.7,0.3,0.34,1.7578579175523736,0.018,4.852030263919617,0.99474,3.12,0.49,11.2,5.58252427184466
6.9,0.43,0.28,2.341805806147327,0.056,5.214935757608986,0.99594,3.17,0.43,9.4,6.954436450839329
6.5,0.46,0.31,1.791759469228055,0.027,4.290459441148391,0.99165,3.26,0.6,11.5,3.5211267605633805
6.2,0.34,0.25,2.5726122302071057,0.059,5.147494476813453,0.99769,3.14,0.56,8.7,7.971014492753622
7.1,0.2,0.27,2.3608540011180215,0.037,4.663439094112067,0.99444,3.04,0.37,10.5,4.702970297029703
6.0,0.33,0.2,1.0296194171811583,0.031,5.075173815233827,0.9919,3.41,0.53,11.0,11.11111111111111
6.4,0.21,0.5,2.533696813957432,0.042,5.0369526024136295,0.9972,3.15,0.43,8.8,10.843373493975903
6.4,0.29,0.3,1.3609765531356006,0.036,4.382026634673881,0.99037,3.29,0.6,12.4,5.827505827505828
6.8,0.24,0.35,2.0014800002101243,0.048,5.153291594497779,0.9944,3.29,0.55,10.5,10.256410256410255
6.4,0.24,0.23,2.1162555148025524,0.069,5.062595033026967,0.9962,3.25,0.53,9.1,7.294117647058823
7.2,0.28,0.54,2.8735646395797834,0.045,5.303304908059076,0.999,3.08,0.49,9.5,13.235294117647058
6.6,0.2,0.27,2.4765384001174837,0.038,4.875197323201151,0.99496,3.11,0.44,10.5,7.055961070559611
6.9,0.4,0.17,2.631888840136646,0.033,5.231108616854587,0.99754,3.08,0.49,9.4,14.46078431372549
6.2,0.37,0.22,2.2300144001592104,0.025,5.37989735354046,0.9964,3.33,0.6,9.6,8.314087759815243
7.0,0.21,0.22,1.8082887711792655,0.048,5.1298987149230735,0.9945,3.34,0.49,10.4,8.755760368663594
5.7,0.24,0.47,1.9878743481543455,0.069,5.209486152841421,0.99391,3.11,0.46,9.75,8.515815085158152
7.0,0.17,0.33,1.6094379124341003,0.034,4.852030263919617,0.9934,3.19,0.39,10.6,4.05727923627685
7.0,0.24,0.3,1.6486586255873816,0.04,5.365976015021851,0.9927,3.28,0.49,11.8,9.57943925233645
8.7,0.24,0.35,0.4700036292457356,0.042,4.276666119016055,0.9926,3.08,0.38,10.6,2.6960784313725488
6.8,0.29,0.56,2.5572273113676265,0.043,5.442417710521793,0.9972,3.02,0.63,9.3,16.417910447761194
6.3,0.24,0.29,0.9555114450274365,0.052,5.225746673713202,0.9934,3.21,0.5,9.4,11.401425178147269
6.6,0.45,0.43,2.1041341542702074,0.064,5.231108616854587,0.9954,3.12,0.44,9.4,7.524271844660194
7.4,0.29,0.48,2.624668592163159,0.037,5.209486152841421,0.99808,3.02,0.34,8.8,15.298507462686569
7.4,0.23,0.43,0.8754687373538999,0.044,4.736198448394496,0.9938,3.22,0.62,10.6,5.213270142180094
6.45,0.14,0.42,0.7884573603642702,0.05,4.867534450455582,0.99116,3.27,0.69,11.1,11.943793911007027
6.5,0.17,0.31,0.9162907318741551,0.041,4.804021044733257,0.99092,3.06,0.46,10.5,8.374384236453201
5.9,0.22,0.29,1.6486586255873816,0.037,4.976733742420574,0.99214,3.13,0.74,10.8,16.707021791767556
6.6,0.26,0.46,2.174751721484161,0.047,5.231108616854587,0.9958,3.2,0.54,9.1,11.428571428571429
7.5,0.32,0.49,0.9932517730102834,0.031,4.700480365792417,0.9906,3.07,0.46,12.5,10.81081081081081
6.1,0.22,0.4,1.0473189942805592,0.031,4.718498871295094,0.98966,3.03,0.3,11.8,6.2034739454094305
8.6,0.26,0.41,1.1631508098056809,0.049,4.718498871295094,0.9941,2.96,0.44,10.0,7.3232323232323235
7.6,0.48,0.31,2.341805806147327,0.046,5.272999558563747,0.99714,3.07,0.61,9.4,1.4742014742014742
8.3,0.27,0.39,1.2237754316221157,0.058,4.68213122712422,0.9955,3.28,0.59,10.3,3.738317757009346
5.9,0.24,0.12,0.8754687373538999,0.035,5.5134287461649825,0.99358,3.34,0.44,9.6,13.824884792626728
7.8,0.24,0.32,2.580216829592325,0.054,4.9344739331306915,0.9984,3.01,0.54,8.8,10.473815461346634
5.9,0.25,0.24,2.128231705849268,0.044,4.736198448394496,0.99462,3.38,0.58,10.5,4.794520547945206
6.3,0.3,0.28,1.791759469228055,0.042,5.1298987149230735,0.99505,3.22,0.69,9.5,8.53080568720379
6.2,0.18,0.38,0.9162907318741551,0.028,4.770684624465665,0.993,3.47,0.54,9.7,8.053691275167784
6.3,0.27,0.38,0.6418538861723948,0.051,4.948759890378168,0.9926,3.45,0.5,10.5,1.5730337078651684
7.7,0.275,0.3,0.6931471805599453,0.039,4.330733340286331,0.992,3.01,0.56,10.7,4.738154613466334
7.1,0.23,0.39,2.6878474937846906,0.058,5.153291594497779,0.99755,2.9,0.46,9.0,6.666666666666667
5.4,0.17,0.27,1.308332819650179,0.049,4.653960350157523,0.99224,3.46,0.55,10.3,6.278026905829597
6.2,0.28,0.22,2.1162555148025524,0.041,5.062595033026967,0.9957,3.44,0.64,9.8,5.855855855855856
5.7,0.28,0.35,0.7884573603642702,0.052,4.955827057601261,0.99108,3.44,0.69,11.3,8.783783783783784
7.4,0.34,0.28,2.5726122302071057,0.049,5.0106352940962555,0.99677,3.22,0.49,10.3,7.345971563981042
6.0,0.24,0.28,1.599387576580599,0.038,4.90527477843843,0.99146,3.3,0.54,11.3,14.186046511627907
6.2,0.28,0.45,2.1400661634962708,0.045,5.318119993844216,0.99573,3.26,0.46,9.2,10.7981220657277
7.6,0.27,0.52,1.4350845252893227,0.043,5.030437921392435,0.99129,3.02,0.53,11.4,6.965174129353235
6.2,0.33,0.27,1.7749523509116738,0.036,4.90527477843843,0.9927,3.2,0.42,10.4,7.142857142857142
8.4,0.36,0.36,2.4932054526026954,0.032,4.890349128221754,0.99313,2.95,0.39,13.0,5.3164556962025316
7.1,0.38,0.4,1.1631508098056809,0.042,5.308267697401205,0.99177,3.03,0.5,11.4,13.39950372208437
8.1,0.2,0.28,0.6418538861723948,0.023,4.477336814478207,0.99062,2.92,0.36,11.1,12.5
6.6,0.25,0.31,2.5952547069568657,0.059,5.204006687076795,0.9984,3.51,0.47,9.8,11.529933481152995
6.5,0.44,0.49,2.1633230256605382,0.045,5.135798437050262,0.9957,3.11,0.37,8.7,3.892944038929441
6.6,0.35,0.26,1.308332819650179,0.045,4.867534450455582,0.98952,3.24,0.48,13.0,4.481132075471698
6.2,0.235,0.34,1.0647107369924282,0.036,4.770684624465665,0.99032,3.4,0.44,12.2,0.9090909090909091
7.3,0.34,0.22,0.8754687373538999,0.044,5.176149732573829,0.99286,3.14,0.46,9.9,10.386473429951689
7.7,0.17,0.52,1.9315214116032138,0.017,4.442651256490317,0.9929,3.14,0.4,11.9,5.0724637681159415
6.5,0.19,0.28,0.8754687373538999,0.046,4.51085950651685,0.99038,3.18,0.51,11.7,5.2631578947368425
5.9,0.32,0.19,2.740840023925201,0.042,4.7535901911063645,0.99684,3.16,0.43,10.3,8.894230769230768
6.4,0.25,0.33,0.8754687373538999,0.04,4.7535901911063645,0.9906,3.19,0.48,11.3,10.023866348448689
6.5,0.2,0.5,2.9496883350525844,0.054,5.402677381872279,0.99941,2.94,0.64,8.8,12.690355329949238
8.8,0.36,0.44,1.0647107369924282,0.04,4.804021044733257,0.9953,3.19,0.48,9.9,2.1479713603818618
5.7,0.31,0.29,2.1162555148025524,0.05,4.969813299576001,0.99332,3.31,0.5,11.06666667,7.656612529002319
8.1,0.2,0.4,1.0986122886681096,0.037,4.477336814478207,0.9921,3.12,0.54,11.2,4.611650485436893
6.5,0.26,0.27,2.631888840136646,0.044,5.375278407684165,0.9967,3.17,0.43,10.0,16.546762589928058
7.0,0.2,0.4,0.7419373447293773,0.058,4.543294782270004,0.99322,3.03,0.38,9.2,7.444168734491316
6.4,0.23,0.3,2.0918640616783932,0.037,5.4680601411351315,0.9952,3.06,0.34,9.2,15.517241379310343
7.9,0.345,0.51,2.791165107812717,0.047,5.147494476813453,0.9987,3.09,0.51,9.1,13.202933985330073
7.1,0.39,0.3,2.388762789235098,0.037,4.8283137373023015,0.99414,3.07,0.42,10.9,7.125307125307125
6.1,0.16,0.34,1.9600947840472698,0.034,4.74493212836325,0.99365,3.32,0.58,10.15,7.175925925925926
6.7,0.25,0.36,2.2617630984737906,0.037,5.332718793265369,0.99553,3.18,0.5,9.6,15.07177033492823
7.9,0.22,0.38,2.1972245773362196,0.043,5.030437921392435,0.9934,3.12,0.32,11.5,11.16504854368932
6.9,0.29,0.16,2.0541237336955462,0.034,5.3612921657094255,0.9955,3.08,0.39,9.0,15.931372549019608
7.5,0.22,0.33,2.0412203288596382,0.036,4.9344739331306915,0.9939,3.2,0.68,11.4,10.714285714285714
6.6,0.28,0.23,2.4336133554004498,0.049,5.25227342804663,0.99754,3.12,0.51,8.8,10.922330097087379
7.4,0.3,0.49,2.2192034840549946,0.055,5.241747015059643,0.9974,3.52,0.58,9.7,10.840707964601771
7.5,0.28,0.41,0.832909122935104,0.044,4.844187086458591,0.99293,3.28,0.45,10.3,2.5700934579439254
8.5,0.15,0.49,0.9162907318741551,0.031,4.812184355372417,0.9932,3.03,0.4,10.3,4.218362282878412
5.2,0.28,0.29,0.7419373447293773,0.028,4.248495242049359,0.99168,3.24,0.54,10.0,4.245283018867925
6.8,0.34,0.1,0.8754687373538999,0.049,4.77912349311153,0.9936,3.21,0.41,9.5,6.888361045130641
7.6,0.445,0.44,2.740840023925201,0.045,5.3612921657094255,0.9986,3.48,0.36,10.0,15.178571428571427
6.7,0.22,0.22,0.7884573603642702,0.038,4.8283137373023015,0.99098,3.1,0.37,11.2,1.2195121951219514
7.0,0.21,0.31,1.9459101490553132,0.046,4.6913478822291435,0.9939,3.26,0.5,10.8,6.807511737089202
6.8,0.24,0.33,1.4350845252893227,0.049,5.087596335232384,0.99324,3.1,0.69,10.2,16.585365853658537
6.6,0.34,0.28,0.832909122935104,0.035,4.51085950651685,0.9916,3.1,0.42,10.7,7.8048780487804885
6.9,0.19,0.39,2.1972245773362196,0.028,4.442651256490317,0.994,3.11,0.66,10.8,5.352798053527981
7.5,0.38,0.33,2.322387720290225,0.043,4.762173934797756,0.99444,3.08,0.42,11.4,4.6568627450980395
6.1,0.22,0.25,2.5726122302071057,0.035,4.912654885736052,0.99481,3.21,0.4,10.7,12.826603325415677
6.9,0.18,0.38,2.0149030205422647,0.039,4.709530201312334,0.9943,3.1,0.42,10.5,4.878048780487806
6.7,0.29,0.49,1.7404661748405044,0.034,5.056245805348308,0.9945,3.13,0.45,9.9,8.474576271186441
6.8,0.27,0.3,2.639057329615259,0.047,5.081404364984463,0.99705,3.16,0.5,9.6,16.58653846153846
6.9,0.26,0.27,1.6486586255873816,0.031,4.394449154672439,0.99089,3.12,0.39,11.5,4.854368932038835
7.4,0.27,0.52,2.8154087194227095,0.054,4.941642422609304,0.99788,3.04,0.62,10.03333333,8.910891089108912
6.5,0.24,0.39,2.9069010598473755,0.052,4.844187086458591,0.99888,3.11,0.47,9.2,5.352798053527981
5.6,0.32,0.32,2.2300144001592104,0.043,4.663439094112067,0.99266,3.24,0.47,11.2,7.547169811320754
6.2,0.28,0.57,0.6931471805599453,0.043,4.532599493153256,0.99004,3.17,0.36,11.5,11.990407673860911
5.7,0.22,0.29,1.5040773967762742,0.04,4.990432586778736,0.98999,3.17,0.36,12.1,6.474820143884892
6.4,0.25,0.33,0.9932517730102834,0.037,4.736198448394496,0.99164,3.23,0.66,10.6,8.274231678486997
6.4,0.37,0.49,2.6602595372658615,0.045,5.497168225293202,0.9982,3.14,0.48,8.5,12.801932367149757
7.4,0.25,0.28,2.1102132003465894,0.028,4.3694478524670215,0.99238,2.94,0.37,11.5,3.553299492385787
6.0,0.21,0.38,0.5877866649021191,0.02,4.59511985013459,0.98941,3.26,0.32,11.8,5.164319248826291
6.7,0.21,0.48,2.760009940032921,0.05,5.278114659230518,0.99942,2.95,0.75,8.8,7.848101265822785
6.1,0.28,0.35,2.624668592163159,0.048,5.438079308923196,0.9975,3.08,0.4,8.9,15.441176470588236
7.1,0.29,0.34,2.174751721484161,0.036,4.859812404361672,0.99397,3.21,0.4,10.7,11.63895486935867
6.7,0.31,0.42,2.0014800002101243,0.057,5.003946305945459,0.9955,3.16,0.45,9.6,6.009615384615384
7.5,0.22,0.29,1.7578579175523736,0.05,4.477336814478207,0.994,3.14,0.42,9.9,7.971014492753622
6.6,0.19,0.35,0.9162907318741551,0.037,4.68213122712422,0.99006,3.18,0.68,12.0,8.851674641148326
6.6,0.16,0.4,0.9162907318741551,0.044,4.969813299576001,0.9912,3.54,0.52,12.4,10.572687224669604
8.2,0.27,0.43,0.9555114450274365,0.035,4.859812404361672,0.9916,3.1,0.5,12.3,7.560975609756098
8.5,0.18,0.3,0.7419373447293773,0.028,4.564348191467836,0.99272,2.83,0.36,10.0,8.87728459530026
7.7,0.11,0.34,2.711377991194885,0.04,4.74493212836325,0.99634,3.07,0.59,11.0,10.073710073710073
7.3,0.24,0.29,0.7884573603642702,0.037,4.584967478670572,0.9926,3.19,0.7,10.1,8.830548926014322
7.0,0.21,0.34,2.2512917986064953,0.033,5.537334267018537,0.9953,3.22,0.56,10.5,7.345971563981042
6.8,0.21,0.27,2.952302715626655,0.042,4.990432586778736,1.0001,3.3,0.36,8.7,9.534883720930234
5.6,0.12,0.33,1.3609765531356006,0.044,4.304065093204169,0.98896,3.17,0.32,12.9,5.0359712230215825
6.5,0.24,0.28,0.7419373447293773,0.034,4.430816798843313,0.98928,3.25,0.33,12.3,6.117647058823529
6.5,0.26,0.39,0.8754687373538999,0.02,4.204692619390966,0.99089,3.25,0.75,11.3,2.823529411764706
6.7,0.24,0.46,1.1631508098056809,0.033,4.718498871295094,0.99045,3.1,0.62,11.9,4.634146341463415
6.3,0.27,0.51,2.151762203259462,0.049,5.303304908059076,0.99548,3.16,0.54,9.4,8.413461538461538
6.9,0.46,0.2,0.6418538861723948,0.054,4.844187086458591,0.992,3.1,0.42,10.4,1.2195121951219514
7.1,0.28,0.49,2.0149030205422647,0.041,4.718498871295094,0.9926,3.41,0.58,12.2,6.349206349206349
5.7,0.21,0.25,0.7419373447293773,0.035,4.406719247264253,0.9902,3.31,0.52,11.4,6.032482598607888
5.6,0.34,0.25,1.252762968495368,0.046,5.209486152841421,0.99093,3.21,0.4,11.3,11.163895486935868
7.2,0.23,0.38,2.72785282839839,0.058,5.272999558563747,0.9979,3.09,0.44,9.0,13.447432762836186
7.1,0.21,0.3,0.8754687373538999,0.037,4.969813299576001,0.9932,3.13,0.33,9.9,10.89588377723971
6.4,0.46,0.22,2.7536607123542622,0.047,5.214935757608986,0.998275,3.39,0.6,10.5,11.617312072892936
7.0,0.16,0.25,2.72785282839839,0.044,5.0106352940962555,0.998,2.91,0.46,9.2,6.905370843989769
7.8,0.2,0.32,1.791759469228055,0.016,4.624972813284271,0.99186,2.99,0.39,11.0,7.769423558897243
6.2,0.2,0.49,0.9555114450274365,0.065,4.969813299576001,0.9937,3.22,0.52,9.2,4.028436018957345
7.7,0.26,0.32,0.7884573603642702,0.04,4.770684624465665,0.993,3.21,0.56,10.8,6.175771971496437
6.2,0.21,0.52,2.0149030205422647,0.047,4.820281565605037,0.99418,3.22,0.49,9.9,6.635071090047393
7.3,0.2,0.44,0.8754687373538999,0.045,4.59511985013459,0.9924,3.15,0.46,10.0,5.0602409638554215
6.5,0.29,0.3,2.3174737054877963,0.051,5.117993812416755,0.99339,3.24,0.56,11.35,5.89622641509434
7.2,0.17,0.28,2.920469789053444,0.05,5.043425116919247,0.99971,2.94,0.43,9.0,8.375634517766498
8.6,0.36,0.26,2.4932054526026954,0.03,5.147494476813453,0.9948,3.03,0.49,12.0,10.79404466501241
6.9,0.33,0.26,1.791759469228055,0.027,4.969813299576001,0.9924,3.25,0.43,11.2,10.823529411764707
6.4,0.22,0.32,2.186051276738094,0.029,4.8283137373023015,0.9948,3.4,0.39,10.2,7.727272727272727
6.1,0.22,0.31,0.8754687373538999,0.039,4.867534450455582,0.99193,3.45,0.59,10.9,8.988764044943819
6.8,0.32,0.34,1.9459101490553132,0.05,4.867534450455582,0.9953,3.19,0.4,9.1,1.1933174224343677
7.5,0.2,0.41,0.7884573603642702,0.05,4.882801922586371,0.99133,3.19,0.52,11.1,6.205250596658712
8.3,0.21,0.41,1.1631508098056809,0.05,4.6913478822291435,0.994,2.85,0.45,9.5,6.233766233766234
8.1,0.28,0.4,2.066862759472976,0.05,4.584967478670572,0.9951,3.26,0.44,10.1,7.042253521126761
7.0,0.12,0.19,1.7749523509116738,0.055,4.852030263919617,0.9953,3.29,0.41,9.4,6.293706293706293
6.2,0.24,0.22,2.186051276738094,0.053,5.0106352940962555,0.99545,3.23,0.52,9.3,10.638297872340425
6.5,0.33,0.38,1.252762968495368,0.047,5.003946305945459,0.98964,3.17,0.43,12.7,7.194244604316546
7.4,0.36,0.33,0.8754687373538999,0.025,4.02535169073515,0.9915,3.21,0.33,11.2,6.4133016627078385
5.9,0.36,0.41,0.832909122935104,0.047,4.653960350157523,0.9917,3.33,0.51,10.6,10.392609699769054
7.2,0.31,0.26,2.1162555148025524,0.05,5.062595033026967,0.99625,3.09,0.43,9.0,9.046454767726162
